YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,WS50M_RANGE,WD50M,PS,WS10M,WS10M_RANGE,WD10M,WS50M
1990,7,3,28.54,17.25,22.9,30.42,12.55,35.64,23.09,12.33,53.88,0.2,4.48,113.62,100.58,2.36,3.24,113.56,2.73
1990,7,4,25.3,16.05,20.68,27.05,8.33,29.24,20.91,11.54,59.12,0.0,3.39,320.94,100.92,7.62,3.24,321.31,9.18
1990,7,5,24.11,14.15,19.13,26.15,10.8,29.95,19.15,10.07,56.69,0.0,6.3,275.88,100.94,4.79,4.66,277.25,6.08
1990,7,6,24.51,15.82,20.16,26.19,12.88,30.54,17.65,11.23,62.0,0.0,8.84,310.12,100.87,5.94,7.72,310.38,7.2
1990,7,7,23.81,14.14,18.98,25.5,7.84,28.14,20.3,10.07,56.88,0.0,2.22,313.12,101.16,8.31,2.95,313.62,10.12
1990,7,8,24.04,16.05,20.04,25.99,8.28,28.72,20.44,11.35,62.94,0.0,4.15,319.69,101.18,6.53,4.2,320.19,8.02
1990,7,9,24.87,16.65,20.76,27.3,11.59,31.01,19.42,11.84,64.25,0.0,4.48,204.0,101.16,3.41,4.16,190.31,4.24
1990,7,10,26.21,15.93,21.07,28.5,13.16,33.27,20.12,11.29,57.06,0.0,5.98,237.88,100.92,2.74,5.34,198.94,3.16
1990,7,11,24.74,15.84,20.3,26.24,8.1,29.4,21.3,11.35,61.44,0.01,6.75,293.81,100.83,7.92,6.8,294.31,9.77
1990,7,12,24.61,16.02,20.31,26.2,10.23,29.87,19.62,11.41,62.06,0.96,4.61,287.62,100.9,5.52,5.08,288.5,7.26
1990,7,13,23.72,17.23,20.48,25.33,7.88,27.83,19.95,12.27,69.06,2.38,2.33,300.56,100.82,4.49,3.4,302.0,5.79
1990,7,14,24.28,16.38,20.33,26.55,10.09,29.27,19.19,11.66,64.75,0.0,1.68,185.06,100.86,3.24,2.23,171.25,4.04
1990,7,15,26.98,15.11,21.05,28.33,14.94,34.31,19.37,10.8,53.38,0.0,4.59,141.94,100.89,4.59,4.47,139.81,6.17
1990,7,16,27.87,17.3,22.58,29.44,12.72,34.42,21.7,12.39,57.06,0.0,4.2,106.94,101.23,3.16,3.35,104.69,4.07
1990,7,17,27.89,18.36,23.12,29.82,10.71,33.39,22.69,13.37,61.56,0.29,3.9,155.25,101.28,2.47,3.66,141.75,2.99
1990,7,18,27.77,16.73,22.26,29.46,10.89,33.83,22.94,11.96,54.0,0.02,6.55,298.38,100.86,3.42,5.69,300.88,4.34
1990,7,19,25.58,17.04,21.31,27.5,9.31,30.69,21.38,12.33,63.75,0.0,3.01,251.69,100.73,5.02,4.2,267.62,6.39
1990,7,20,25.33,17.8,21.56,27.35,9.59,30.47,20.87,12.76,66.75,0.0,3.01,110.25,101.0,4.31,3.53,110.25,5.51
1990,7,21,25.23,16.31,20.77,27.05,10.26,30.41,20.15,11.72,62.88,0.0,3.56,176.56,101.24,3.91,4.03,176.56,4.73
1990,7,22,26.09,15.85,20.98,27.89,12.05,32.23,20.17,11.47,59.81,0.0,3.57,131.94,101.14,3.44,3.58,132.06,4.27
1990,7,23,27.09,14.22,20.65,28.81,13.5,34.03,20.53,10.62,53.5,0.0,5.21,142.75,101.06,2.48,3.62,142.25,3.16
1990,7,24,28.76,12.08,20.42,30.14,16.42,36.86,20.44,9.03,42.12,0.0,5.27,142.81,100.89,3.3,2.5,140.0,4.58
1990,7,25,27.87,14.57,21.23,29.42,11.71,34.1,22.39,10.68,49.0,0.0,4.27,306.5,100.81,4.0,4.32,306.94,5.29
1990,7,26,28.94,13.6,21.27,29.9,12.8,35.69,22.89,10.01,43.5,0.0,7.14,290.75,100.79,2.9,5.93,293.31,3.73
1990,7,27,30.55,15.69,23.12,31.98,14.99,39.5,24.51,11.35,46.06,0.0,5.52,180.0,100.78,3.02,5.4,181.75,4.02
1990,7,28,28.94,18.98,23.96,30.19,10.06,34.66,24.59,13.85,58.75,0.0,4.1,71.69,100.92,2.62,3.23,71.69,3.39
1990,7,29,30.35,17.86,24.11,31.78,13.85,37.49,23.64,13.0,53.06,0.0,5.49,135.5,101.14,4.04,4.23,132.5,5.3
1990,7,30,28.23,19.76,23.99,30.45,10.0,33.87,23.87,14.4,62.38,0.44,3.93,304.81,101.21,4.61,4.64,306.69,5.59
1990,7,31,26.62,18.05,22.33,28.9,9.36,31.69,22.33,12.94,62.31,0.0,3.17,322.0,101.27,4.67,4.25,323.31,5.83
1990,8,1,26.64,19.08,22.87,28.79,10.38,32.24,21.87,13.79,66.56,0.69,3.7,319.69,101.1,4.09,4.32,321.06,5.07
1990,8,2,26.28,19.19,22.73,28.23,9.52,31.23,21.72,13.92,67.88,2.44,5.6,184.19,100.98,2.58,4.52,156.81,3.18
1990,8,3,25.77,19.9,22.84,26.76,6.16,29.3,23.14,14.47,71.0,2.02,2.68,82.75,101.07,2.14,2.77,80.31,2.59
1990,8,4,24.61,19.86,22.23,25.3,3.82,26.67,22.85,14.4,75.5,11.64,4.16,133.56,101.22,2.12,1.97,148.0,2.81
1990,8,5,26.08,19.87,22.98,27.72,8.84,30.67,21.83,14.4,70.88,3.46,2.45,207.38,101.23,2.63,2.09,192.94,3.39
1990,8,6,26.29,20.46,23.37,27.04,7.96,30.33,22.37,15.01,72.31,7.43,2.77,260.31,101.03,1.94,2.32,247.44,2.55
1990,8,7,26.25,19.52,22.88,26.76,5.3,29.08,23.8,14.16,67.5,6.58,3.05,108.44,100.87,1.37,2.42,108.81,1.7
1990,8,8,27.62,18.83,23.23,29.05,12.87,34.5,21.63,13.67,63.44,1.53,5.32,142.81,100.93,2.41,4.41,138.75,3.09
1990,8,9,26.48,18.9,22.69,27.9,7.99,31.12,23.12,13.61,65.25,2.41,3.39,318.19,101.21,4.41,3.89,319.12,5.75
1990,8,10,25.57,18.09,21.83,27.4,8.58,30.38,21.81,12.82,65.12,0.03,2.36,14.69,101.38,3.66,3.14,15.06,4.45
1990,8,11,25.03,16.64,20.83,26.78,8.7,29.92,21.23,11.72,61.69,0.0,2.59,145.81,101.33,3.24,3.02,131.38,3.9
1990,8,12,25.86,16.64,21.25,27.37,10.03,31.52,21.5,11.78,59.31,0.02,6.45,98.12,101.31,2.7,5.52,96.25,3.3
1990,8,13,26.62,17.75,22.18,28.05,12.29,32.75,20.46,12.63,61.81,1.14,4.38,128.75,101.18,4.44,3.55,126.5,5.66
1990,8,14,28.13,19.74,23.94,29.47,12.37,34.76,22.4,14.34,63.75,0.35,3.89,134.81,101.04,4.27,2.09,132.44,5.65
1990,8,15,28.44,19.26,23.85,29.12,12.54,35.3,22.77,14.04,62.62,1.12,4.2,225.25,100.89,1.9,2.31,227.06,2.8
1990,8,16,26.78,20.19,23.49,28.3,9.02,31.91,22.89,14.83,70.19,0.59,3.99,309.38,101.01,4.58,4.8,310.62,6.07
1990,8,17,26.0,18.49,22.25,27.35,8.94,30.79,21.85,13.24,65.88,0.0,3.54,310.06,101.27,6.27,5.0,310.25,8.12
1990,8,18,26.18,17.92,22.05,27.69,8.55,31.16,22.61,12.76,62.88,0.04,2.8,321.62,101.31,5.62,3.88,322.44,7.31
1990,8,19,24.78,16.46,20.62,26.58,9.39,30.15,20.76,11.66,62.56,0.0,4.25,325.88,101.22,4.8,4.64,327.0,6.19
1990,8,20,25.85,17.55,21.7,27.72,11.48,32.12,20.64,12.51,63.62,0.0,4.3,156.38,101.23,2.52,4.34,156.12,2.97
1990,8,21,27.83,15.65,21.74,29.43,15.84,36.34,20.5,11.29,54.44,0.0,3.7,186.06,100.99,1.87,2.95,189.06,2.46
1990,8,22,27.23,17.8,22.51,28.29,12.13,34.29,22.15,12.94,62.25,0.0,9.27,300.31,100.82,7.03,8.59,300.38,8.95
1990,8,23,25.87,18.14,22.0,27.57,7.77,30.1,22.33,13.0,64.69,0.12,2.61,126.94,101.17,5.63,3.9,127.12,7.2
1990,8,24,25.22,15.23,20.23,27.02,8.64,30.29,21.65,10.74,56.31,0.0,3.16,62.81,101.46,3.09,3.22,62.5,3.73
1990,8,25,25.48,15.31,20.4,27.41,12.94,32.44,19.5,10.86,57.75,0.0,5.18,109.88,101.23,2.17,4.6,107.94,2.53
1990,8,26,25.96,16.14,21.05,27.65,11.65,32.26,20.62,11.54,58.56,0.0,3.8,303.56,100.96,2.99,3.88,305.31,3.65
1990,8,27,25.52,17.76,21.65,27.25,8.46,30.19,21.73,12.7,64.5,0.14,3.02,314.75,100.94,5.3,4.43,315.56,6.78
1990,8,28,25.16,18.51,21.83,26.4,6.85,28.94,22.09,13.24,68.06,1.09,3.1,303.38,101.06,5.31,4.46,304.25,7.03
1990,8,29,25.26,18.58,21.93,27.21,9.33,30.62,21.3,13.37,69.38,0.08,4.54,249.81,101.16,3.71,4.62,236.25,4.77
1990,8,30,25.73,17.51,21.62,27.77,10.64,31.48,20.84,12.51,64.0,0.01,6.13,156.19,101.05,2.57,5.01,158.94,3.05
1990,8,31,28.36,19.64,24.0,29.89,14.52,36.4,21.88,14.47,65.31,0.04,5.18,137.5,100.67,4.46,3.85,134.06,5.83
1990,9,1,27.8,19.91,23.86,29.19,11.31,34.8,23.49,14.65,66.12,0.23,3.88,265.19,100.7,3.4,3.2,265.69,4.17
1990,9,2,26.59,19.55,23.07,28.39,9.58,32.96,23.38,14.22,67.75,0.12,5.84,271.06,100.99,3.38,5.03,257.56,4.1
1990,9,3,25.13,16.83,20.98,26.46,7.61,29.55,21.93,11.96,61.94,0.64,7.29,305.69,100.96,5.92,6.8,306.44,7.38
1990,9,4,25.51,16.23,20.87,27.52,10.99,31.55,20.56,11.54,59.25,0.04,6.23,269.12,100.89,2.81,4.08,256.38,3.6
1990,9,5,26.3,16.98,21.63,28.24,10.33,32.13,21.8,12.15,59.5,0.01,4.94,257.75,100.72,2.54,3.93,245.25,3.09
1990,9,6,26.87,18.04,22.46,28.41,9.1,32.35,23.26,13.0,61.25,0.0,7.55,319.62,100.74,4.01,6.55,320.88,5.12
1990,9,7,26.38,17.02,21.7,28.01,11.8,32.86,21.06,12.27,61.19,0.0,4.16,242.0,100.78,3.74,3.71,243.69,4.95
1990,9,8,25.69,18.51,22.1,27.48,8.89,30.65,21.77,13.31,66.75,0.12,4.3,272.25,100.91,3.74,4.07,258.25,4.62
1990,9,9,26.54,19.37,22.95,27.22,9.12,31.28,22.16,13.98,66.06,0.54,6.61,186.88,101.17,2.49,4.42,184.81,3.28
1990,9,10,28.85,18.8,23.83,28.62,12.22,36.15,23.94,13.85,61.25,0.01,5.69,185.19,100.84,3.62,4.56,182.69,5.05
1990,9,11,27.16,19.01,23.08,27.94,9.19,32.43,23.24,14.04,65.19,0.73,2.66,303.94,100.74,6.55,3.34,304.12,8.41
1990,9,12,24.62,16.27,20.45,26.2,7.91,28.76,20.84,11.66,61.75,0.0,4.34,218.31,101.05,5.62,4.42,188.56,7.19
1990,9,13,24.51,13.49,19.0,25.65,9.77,29.58,19.82,9.64,52.88,0.0,3.75,117.69,101.38,5.25,3.69,116.44,6.64
1990,9,14,26.6,18.66,22.63,27.58,10.3,32.33,22.04,13.37,63.75,0.4,3.56,141.44,101.41,5.71,4.08,139.75,7.32
1990,9,15,26.63,18.87,22.75,27.68,9.88,32.63,22.76,13.55,65.31,0.25,4.07,246.69,101.28,4.13,3.88,247.0,5.5
1990,9,16,24.66,19.47,22.07,25.57,7.2,28.65,21.45,14.04,74.81,0.9,3.12,252.0,101.23,3.51,3.11,252.19,4.65
1990,9,17,25.81,18.48,22.15,26.44,11.26,32.18,20.92,13.24,67.44,0.01,3.96,140.88,101.18,1.48,3.54,136.56,1.89
1990,9,18,25.98,19.33,22.66,27.07,9.73,31.48,21.75,13.98,69.81,0.02,5.07,305.31,101.23,4.59,5.0,306.06,6.09
1990,9,19,24.37,16.52,20.44,25.56,8.19,29.1,20.91,11.84,65.5,0.0,5.78,322.75,101.2,4.37,5.42,323.81,5.73
1990,9,20,25.6,15.52,20.56,26.54,11.97,32.13,20.16,11.11,57.88,0.0,3.91,205.44,100.94,1.54,2.68,179.31,2.01
1990,9,21,26.4,17.3,21.85,27.33,12.2,33.15,20.95,12.51,62.38,0.01,5.98,303.12,100.75,4.17,5.12,304.19,5.45
1990,9,22,24.55,18.87,21.71,25.16,6.93,28.53,21.61,13.61,72.75,0.17,4.23,300.5,100.83,4.74,4.52,301.06,6.43
1990,9,23,25.99,13.6,19.8,26.59,13.2,32.94,19.75,9.95,51.5,0.0,5.34,232.0,100.76,3.3,4.48,233.25,4.52
1990,9,24,26.96,15.38,21.17,27.0,10.69,33.34,22.65,11.11,52.38,0.01,10.16,276.62,100.79,5.32,8.29,276.75,7.45
1990,9,25,28.96,16.01,22.48,29.1,15.7,37.9,22.2,11.78,52.69,0.0,9.95,187.06,100.83,3.95,5.79,184.56,5.96
1990,9,26,28.13,16.08,22.11,28.26,9.69,33.43,23.74,11.66,49.81,0.01,9.35,219.75,101.09,4.36,5.2,220.62,6.19
1990,9,27,26.01,18.58,22.3,26.98,9.8,31.61,21.8,13.37,66.06,0.01,7.86,308.81,101.31,4.39,6.12,310.25,5.5
1990,9,28,23.42,16.47,19.94,24.58,6.72,27.21,20.49,11.66,67.06,2.82,4.41,336.75,101.65,6.27,5.16,336.88,7.95
1990,9,29,22.35,13.7,18.02,23.85,8.09,27.01,18.92,9.7,60.19,0.04,1.58,119.62,101.71,3.6,1.99,119.69,4.75
1990,9,30,23.84,16.08,19.96,24.95,12.59,30.4,17.82,11.47,65.5,0.01,5.27,140.88,101.35,3.8,3.93,139.44,5.12
1990,10,1,25.47,16.75,21.11,26.48,13.91,32.94,19.03,12.08,64.38,0.0,4.3,153.5,101.06,4.92,3.86,152.19,6.77
1990,10,2,25.72,18.19,21.95,26.9,13.32,33.17,19.85,13.31,69.75,8.27,5.73,144.0,100.99,3.93,3.64,141.88,5.45
1990,10,3,25.71,18.59,22.15,26.2,11.83,32.3,20.48,13.61,70.0,1.33,3.16,154.38,100.75,4.2,3.65,152.56,5.7
1990,10,4,24.15,17.9,21.03,25.24,8.17,29.15,20.97,12.82,70.5,1.67,3.71,271.0,100.81,1.92,2.82,271.75,2.88
1990,10,5,22.18,17.01,19.6,22.82,6.71,25.83,19.12,12.15,74.38,2.34,5.38,284.75,101.12,4.77,5.28,284.88,6.46
1990,10,6,21.7,14.8,18.25,22.59,9.98,27.22,17.23,10.44,66.69,0.07,7.42,270.5,101.18,4.77,6.16,270.75,6.45
1990,10,7,22.95,16.44,19.7,23.3,12.4,30.58,18.19,11.72,70.25,1.12,7.99,186.94,100.43,3.6,6.84,186.0,4.91
1990,10,8,23.71,16.45,20.08,24.41,12.52,31.51,18.99,11.78,68.06,0.71,4.91,203.69,100.24,3.41,3.25,204.56,4.87
1990,10,9,23.27,20.15,21.71,22.9,6.7,26.98,20.28,14.77,83.31,7.23,9.09,137.12,100.61,4.74,6.43,136.56,6.6
1990,10,10,23.97,19.36,21.66,23.65,7.28,28.33,21.05,14.1,76.38,1.53,5.09,123.44,101.03,5.75,5.23,122.44,8.2
1990,10,11,24.6,18.58,21.59,24.3,9.51,29.51,20.0,13.37,71.25,1.99,12.29,143.12,100.99,8.91,10.78,142.44,11.8
1990,10,12,25.65,17.43,21.54,25.3,11.57,32.85,21.27,12.82,66.81,0.23,3.02,165.31,101.15,6.31,3.98,164.44,9.09
1990,10,13,24.76,14.07,19.41,23.94,9.72,30.69,20.97,10.19,53.94,1.41,8.41,194.06,101.35,4.68,6.67,193.12,7.33
1990,10,14,24.0,18.3,21.15,24.6,7.87,28.73,20.85,13.24,74.06,0.06,5.95,214.88,101.31,4.31,4.31,199.56,5.97
1990,10,15,24.22,18.71,21.47,24.65,10.3,30.25,19.95,13.55,75.38,1.13,4.3,124.81,100.85,3.26,2.41,123.19,4.78
1990,10,16,23.15,20.19,21.67,23.64,6.57,27.08,20.51,14.71,84.62,10.07,4.09,210.19,101.04,2.49,3.0,209.94,3.36
1990,10,17,23.23,19.19,21.21,23.79,7.43,27.54,20.11,13.85,80.0,1.73,4.49,120.88,100.84,1.85,1.93,122.31,2.66
1990,10,18,23.08,17.44,20.26,23.74,8.95,28.19,19.24,12.45,73.62,4.52,8.02,186.69,100.84,2.92,5.28,183.94,4.24
1990,10,19,23.37,18.75,21.05,23.56,7.67,28.14,20.47,13.55,77.25,6.46,8.31,184.38,100.43,3.96,6.04,184.88,5.45
1990,10,20,21.14,15.35,18.24,21.51,6.54,24.73,18.19,10.86,70.69,1.32,4.58,295.62,100.58,6.73,5.62,295.62,9.18
1990,10,21,20.83,14.86,17.84,21.38,9.23,26.28,17.05,10.5,70.75,0.61,5.73,272.81,100.78,2.73,4.5,273.81,3.67
1990,10,22,22.36,14.58,18.47,22.31,12.64,29.62,16.98,10.38,64.69,0.0,7.41,160.31,100.76,3.1,4.22,157.62,4.52
1990,10,23,21.21,15.8,18.51,21.83,5.55,24.51,18.96,11.23,72.44,0.52,5.8,296.38,101.09,4.51,3.77,296.56,6.09
1990,10,24,20.83,14.18,17.51,21.55,6.84,25.09,18.25,10.01,67.12,0.0,2.74,322.69,101.11,3.3,2.88,323.88,4.44
1990,10,25,20.94,14.71,17.83,21.3,11.2,27.38,16.19,10.44,70.31,0.09,5.38,266.62,100.96,2.59,4.41,267.81,3.56
1990,10,26,20.69,14.98,17.83,21.04,7.45,24.92,17.48,10.56,71.38,0.11,4.58,260.06,100.95,3.0,3.65,261.19,4.06
1990,10,27,19.83,15.03,17.43,20.26,8.13,24.38,16.25,10.62,75.06,0.4,5.3,269.56,100.82,3.7,4.67,269.81,5.03
1990,10,28,19.1,14.68,16.89,19.12,4.43,21.84,17.42,10.44,75.94,1.69,6.01,279.44,100.47,3.48,4.45,279.62,4.98
1990,10,29,19.07,15.77,17.42,19.27,6.74,22.8,16.05,11.23,81.88,0.69,5.34,268.44,99.97,6.15,5.94,267.62,8.54
1990,10,30,20.75,16.01,18.37,21.08,8.86,25.96,17.09,11.35,76.5,0.02,6.43,272.44,100.37,5.75,6.01,272.44,7.95
1990,10,31,20.85,15.23,18.04,21.01,12.4,28.1,15.7,10.8,73.94,0.0,3.85,193.06,100.58,2.39,2.63,179.19,3.3
1990,11,1,21.23,15.8,18.51,21.5,10.12,27.19,17.06,11.23,74.31,0.01,5.98,299.19,100.69,3.52,5.12,300.44,4.88
1990,11,2,19.23,13.03,16.13,20.04,5.88,22.28,16.4,9.34,68.31,1.09,5.72,226.5,100.82,2.84,3.87,212.56,3.86
1990,11,3,18.5,14.42,16.46,18.98,5.2,21.85,16.65,10.25,78.0,3.07,3.06,197.75,100.44,2.9,2.73,197.19,3.94
1990,11,4,17.54,13.21,15.37,17.97,3.76,19.84,16.08,9.46,76.44,0.75,5.15,262.31,100.41,3.05,3.34,262.5,4.32
1990,11,5,16.04,9.37,12.7,16.8,6.79,19.81,13.02,7.32,65.75,0.11,2.95,334.94,100.93,4.95,4.05,335.06,6.91
1990,11,6,16.37,9.49,12.93,17.19,7.52,20.46,12.94,7.32,64.75,0.07,5.96,114.12,101.32,2.49,3.6,112.38,3.53
1990,11,7,17.33,11.38,14.36,17.94,5.32,20.14,14.82,8.3,68.5,0.06,3.88,46.69,101.52,3.78,2.98,46.12,5.14
1990,11,8,15.46,8.59,12.02,16.03,5.37,18.24,12.87,6.9,64.31,0.05,3.77,54.81,101.53,3.02,1.32,53.44,4.23
1990,11,9,16.4,9.93,13.16,17.01,6.23,20.37,14.14,7.51,66.25,0.01,2.54,70.31,101.44,3.15,1.25,69.31,4.52
1990,11,10,17.66,10.94,14.3,18.12,7.88,21.98,14.09,8.06,65.75,3.84,3.03,126.44,101.39,4.61,2.87,125.88,6.46
1990,11,11,18.3,12.87,15.58,18.53,5.41,21.76,16.35,9.16,71.69,2.56,3.16,106.06,101.45,5.35,4.17,105.25,7.69
1990,11,12,16.28,13.56,14.92,16.26,2.98,17.95,14.98,9.58,84.06,23.42,6.29,200.25,101.14,3.27,4.38,200.38,4.46
1990,11,13,17.03,12.66,14.85,17.36,5.05,19.84,14.8,9.09,75.88,2.88,4.17,69.88,101.16,7.64,4.59,69.31,10.26
1990,11,14,15.69,11.02,13.35,16.14,5.32,18.91,13.58,8.12,74.38,0.09,2.22,341.25,101.3,6.18,4.17,341.19,8.94
1990,11,15,16.84,12.05,14.44,17.2,4.46,19.22,14.76,8.73,73.75,5.51,5.05,318.31,100.88,9.0,5.63,318.06,11.8
1990,11,16,15.47,11.89,13.68,15.61,3.99,17.61,13.61,8.67,79.44,13.07,6.07,196.0,100.46,6.54,5.44,195.56,9.02
1990,11,17,16.3,12.99,14.65,16.17,7.13,20.42,13.28,9.28,82.06,2.7,3.56,194.0,101.32,2.82,1.91,194.25,4.02
1990,11,18,17.06,13.44,15.26,17.23,6.55,20.48,13.92,9.52,80.38,2.97,7.26,301.88,101.3,7.49,7.32,301.69,10.17
1990,11,19,17.19,12.39,14.79,17.37,3.31,19.37,16.06,8.91,73.75,3.13,4.03,304.25,100.86,10.36,4.27,303.81,13.34
1990,11,20,17.53,12.69,15.11,17.31,7.95,21.05,13.09,9.16,74.25,0.6,10.44,262.62,100.7,4.16,7.69,263.12,5.74
1990,11,21,16.29,9.4,12.84,16.24,14.0,24.41,10.41,7.39,67.0,0.0,7.83,212.06,100.43,3.4,4.98,211.12,5.23
1990,11,22,15.91,8.83,12.37,15.87,12.16,22.76,10.61,7.14,65.69,0.01,8.22,234.31,100.47,3.46,5.2,231.88,5.17
1990,11,23,14.83,11.23,13.04,15.44,6.27,18.23,11.96,8.3,79.88,3.22,5.37,308.25,100.75,4.9,4.38,308.69,6.84
1990,11,24,13.76,7.05,10.41,14.29,7.1,17.93,10.83,6.29,65.38,0.51,5.04,262.56,100.6,4.88,3.6,262.12,6.8
1990,11,25,14.37,5.97,10.17,14.69,13.62,22.7,9.08,5.86,59.62,0.0,4.16,213.5,100.16,5.17,3.24,212.06,7.67
1990,11,26,13.65,6.51,10.08,14.23,14.1,21.82,7.72,6.23,66.25,0.14,6.12,231.44,99.98,4.13,3.53,228.81,6.28
1990,11,27,13.44,8.32,10.88,14.05,10.69,19.7,9.01,6.9,74.25,0.34,5.89,253.56,100.28,4.77,4.73,253.69,7.02
1990,11,28,13.01,5.37,9.19,12.85,9.07,18.0,8.93,5.68,63.81,0.11,5.12,275.88,100.7,2.84,2.81,276.62,4.14
1990,11,29,12.29,5.99,9.14,12.39,9.27,17.55,8.27,5.86,67.75,1.25,8.05,280.12,100.52,4.4,5.74,280.75,5.83
1990,11,30,12.38,8.28,10.33,13.07,3.98,14.88,10.9,6.84,76.5,2.6,3.75,293.06,100.37,8.05,2.66,291.75,10.59
1990,12,1,11.78,7.13,9.45,12.55,4.99,15.2,10.2,6.35,74.31,3.22,6.27,280.75,100.26,9.76,6.07,279.25,12.62
1990,12,2,11.5,7.47,9.48,12.03,3.88,13.33,9.46,6.41,76.75,13.3,6.73,329.69,100.93,9.43,6.98,328.94,12.25
1990,12,3,12.16,6.73,9.44,12.51,4.32,14.83,10.51,6.1,69.88,4.97,5.06,313.69,101.08,6.38,4.05,313.88,8.93
1990,12,4,10.75,5.54,8.15,11.23,7.07,15.17,8.11,5.62,71.25,2.77,3.68,327.94,101.19,6.29,4.8,327.5,8.93
1990,12,5,12.24,6.93,9.58,12.68,6.2,15.57,9.37,6.16,70.75,0.22,3.15,285.5,101.02,5.46,2.8,284.62,7.84
1990,12,6,11.21,4.95,8.08,11.69,4.41,12.98,8.57,5.43,66.06,1.84,5.88,332.31,100.93,7.56,6.32,331.94,10.24
1990,12,7,9.57,2.15,5.86,9.57,6.15,13.12,6.97,4.39,61.06,0.01,7.84,324.5,101.28,3.93,4.48,325.0,5.67
1990,12,8,10.15,3.67,6.91,10.42,13.42,18.02,4.6,4.94,66.31,0.0,6.51,197.31,100.92,4.29,4.12,196.44,6.29
1990,12,9,12.76,6.17,9.46,12.9,12.66,20.21,7.54,6.04,66.88,1.9,6.64,196.88,99.75,6.7,6.44,194.94,9.23
1990,12,10,10.64,4.32,7.48,10.83,5.37,13.08,7.72,5.25,65.56,0.73,6.75,264.81,100.02,7.33,7.02,263.81,10.3
1990,12,11,8.75,2.72,5.73,9.24,8.88,13.63,4.76,4.7,66.88,0.42,5.55,238.19,99.83,4.75,4.95,237.31,6.72
1990,12,12,10.73,6.4,8.56,11.26,5.91,14.07,8.16,6.04,75.56,3.56,7.17,298.38,99.95,7.26,6.14,297.38,9.84
1990,12,13,11.03,5.58,8.3,11.57,2.8,12.5,9.69,5.8,70.56,9.7,6.76,282.69,99.76,11.67,6.08,281.56,15.02
1990,12,14,10.34,5.33,7.84,10.7,4.37,13.19,8.82,5.55,71.75,2.78,5.03,285.31,100.36,8.62,5.1,284.06,11.6
1990,12,15,9.97,6.24,8.11,10.45,4.27,12.4,8.13,5.86,78.19,0.87,2.16,283.31,100.98,6.08,3.6,282.25,8.66
1990,12,16,10.15,7.27,8.72,10.44,6.73,13.98,7.25,6.35,82.81,0.55,2.93,276.25,101.07,5.1,3.23,275.38,7.59
1990,12,17,10.61,5.73,8.17,11.17,5.3,13.96,8.65,5.68,72.81,0.05,5.88,153.12,100.96,2.1,3.29,138.12,3.11
1990,12,18,11.29,6.57,8.93,10.91,7.03,15.51,8.48,6.04,73.81,0.01,4.71,149.75,100.92,1.88,2.69,148.62,2.72
1990,12,19,10.23,6.07,8.15,10.13,10.2,16.59,6.39,5.86,78.25,0.0,4.22,187.56,101.04,2.62,2.13,201.81,3.69
1990,12,20,10.87,8.53,9.69,10.61,7.01,15.12,8.12,6.84,86.56,0.12,5.3,56.5,101.4,2.5,2.56,55.38,3.64
1990,12,21,11.64,9.27,10.45,11.37,7.18,15.76,8.58,7.2,86.06,0.03,2.7,59.81,101.45,3.44,1.27,59.25,4.95
1990,12,22,12.11,10.2,11.15,11.82,2.51,13.3,10.79,7.69,88.25,23.67,9.7,51.06,101.12,4.94,8.02,50.94,7.0
1990,12,23,12.6,11.79,12.19,11.79,7.52,16.8,9.29,8.61,94.5,38.04,6.4,200.88,100.55,2.54,4.08,199.44,3.75
1990,12,24,10.48,7.86,9.16,10.75,4.95,12.37,7.42,6.65,84.06,3.63,3.76,208.88,100.02,6.8,3.45,207.0,9.13
1990,12,25,12.98,10.58,11.78,12.94,5.77,16.68,10.91,7.93,86.19,4.77,3.72,305.19,100.87,6.27,3.29,304.19,8.66
1990,12,26,11.54,8.54,10.04,11.51,5.71,15.18,9.47,6.84,82.25,2.15,5.54,289.5,101.3,4.84,3.84,289.5,7.19
1990,12,27,11.77,9.26,10.51,11.84,7.41,15.88,8.48,7.2,85.12,2.62,3.41,270.56,101.34,4.54,2.88,270.5,6.78
1990,12,28,12.53,9.67,11.1,12.52,5.27,15.37,10.09,7.45,83.5,9.73,3.2,299.56,101.49,5.85,4.19,298.69,8.44
1990,12,29,12.15,8.13,10.14,11.19,7.17,16.05,8.88,6.59,77.25,0.02,8.02,283.69,102.17,3.1,4.23,284.0,4.62
1990,12,30,11.3,7.22,9.26,10.89,11.72,18.32,6.6,6.29,78.25,0.0,3.63,172.88,102.18,2.88,2.3,171.81,4.06
1990,12,31,12.75,8.26,10.5,11.47,11.05,18.87,7.82,6.71,75.81,0.0,3.48,203.88,101.8,1.73,2.32,204.62,2.39
1991,1,1,12.92,11.37,12.14,12.7,8.34,17.55,9.21,8.3,88.94,0.06,6.55,292.44,101.62,5.02,5.44,292.5,7.12
1991,1,2,11.87,7.77,9.82,11.86,5.85,14.94,9.09,6.47,77.06,0.0,3.3,312.94,101.98,6.3,4.46,312.75,9.09
1991,1,3,11.77,7.3,9.53,11.28,7.11,15.8,8.69,6.29,75.38,0.0,5.83,236.56,101.92,2.37,3.38,236.06,3.3
